/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_029.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_029.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_029.jpg, 0, 0, 0, 5.167064E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_153.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_153.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_153.jpg, 0, 0, 0, 5.133135E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_268.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_268.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_268.jpg, 0, 0, 0, 5.128758E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_371.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_371.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_371.jpg, 0, 0, 0, 5.186124E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_490.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_490.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_490.jpg, 0, 0, 0, 5.167126E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_602.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_602.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_602.jpg, 0, 0, 0, 5.213172E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_710.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_710.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_710.jpg, 0, 0, 0, 5.156259E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_821.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_821.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_821.jpg, 0, 0, 0, 5.349858E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_15_961.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_15_961.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_15_961.jpg, 0, 0, 0, 5.18627E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_16_071.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_16_071.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_16_071.jpg, 0, 0, 0, 5.178141E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_16_206.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_16_206.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_16_206.jpg, 0, 0, 0, 5.13746E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_16_339.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_16_339.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_16_339.jpg, 0, 0, 0, 5.155257E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_16_440.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_16_440.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_16_440.jpg, 0, 0, 0, 5.177733E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_16_545.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_16_545.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_16_545.jpg, 0, 0, 0, 6.418697E-05
/home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/center_2022_08_30_10_06_16_652.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/left_2022_08_30_10_06_16_652.jpg, /home/oyildirim/Documents/jupyter-notebooks/Oliver-Goeb/finding-lanes/IMG/right_2022_08_30_10_06_16_652.jpg, 0, 0, 0, 5.159857E-05
